ts,inst_id,ccy,interval_h,funding_rate,cap,floor,at_cap_live,at_cap_sett,borrowable,borrow_rate,borrow_quota,perp_last,spot_last
2026-07-24T01:04:28+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0057355506766857,0.01,-0.01,False,False,True,0.0056988,19200.0,0.128,0.1301
2026-07-24T01:04:28+00:00,O-USDT-SWAP,O,2.0,-0.0016361710605252,0.01,-0.01,False,False,False,,0.0,0.5175,
2026-07-24T01:14:57+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0056137847169519,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1276,0.1299
2026-07-24T01:14:57+00:00,O-USDT-SWAP,O,2.0,-0.0015371996679789,0.01,-0.01,False,False,False,,0.0,0.5203,
2026-07-24T01:25:25+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0053037992996865,0.01,-0.01,False,False,True,0.0056988,19200.0,0.127,0.1286
2026-07-24T01:25:25+00:00,O-USDT-SWAP,O,2.0,-0.0014444590041767,0.01,-0.01,False,False,False,,0.0,0.5282,
2026-07-24T01:35:54+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0049454816898968,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1276,0.1295
2026-07-24T01:35:54+00:00,O-USDT-SWAP,O,2.0,-0.0013972688940108,0.01,-0.01,False,False,False,,0.0,0.5216,
2026-07-24T01:46:23+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0044857722901639,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1282,0.1299
2026-07-24T01:46:23+00:00,O-USDT-SWAP,O,2.0,-0.0013611179044421,0.01,-0.01,False,False,False,,0.0,0.5202,
2026-07-24T01:56:51+00:00,BARD-USDT-SWAP,BARD,2.0,-0.004139133273616,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1275,0.1295
2026-07-24T01:56:51+00:00,O-USDT-SWAP,O,2.0,-0.0013645914089794,0.01,-0.01,False,False,False,,0.0,0.5199,
2026-07-24T02:07:19+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003818392489186,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1276,0.1298
2026-07-24T02:07:19+00:00,O-USDT-SWAP,O,2.0,-0.0013431998207188,0.01,-0.01,False,False,False,,0.0,0.5082,
2026-07-24T02:17:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0035417913703704,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1281,0.1302
2026-07-24T02:17:48+00:00,O-USDT-SWAP,O,2.0,-0.0013027357810443,0.01,-0.01,False,False,False,,0.0,0.5104,
2026-07-24T02:28:16+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0033335151205106,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1265,0.1279
2026-07-24T02:28:16+00:00,O-USDT-SWAP,O,2.0,-0.0013424744262997,0.01,-0.01,False,False,False,,0.0,0.5074,
2026-07-24T02:38:44+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0033115776351287,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1265,0.1286
2026-07-24T02:38:44+00:00,O-USDT-SWAP,O,2.0,-0.0013530116899944,0.01,-0.01,False,False,False,,0.0,0.5082,
2026-07-24T02:49:13+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0033269694024263,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1266,0.1285
2026-07-24T02:49:13+00:00,O-USDT-SWAP,O,2.0,-0.001369768645694,0.01,-0.01,False,False,False,,0.0,0.5044,
2026-07-24T02:59:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0034302127288619,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1275,0.1303
2026-07-24T02:59:41+00:00,O-USDT-SWAP,O,2.0,-0.0013625644082654,0.01,-0.01,False,False,False,,0.0,0.508,
2026-07-24T03:10:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0036936739862646,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1269,0.1291
2026-07-24T03:10:09+00:00,O-USDT-SWAP,O,2.0,-0.0013574988895231,0.01,-0.01,False,False,False,,0.0,0.5103,
2026-07-24T03:20:38+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0037419894876968,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1273,0.1296
2026-07-24T03:20:38+00:00,O-USDT-SWAP,O,2.0,-0.0013564946284147,0.01,-0.01,False,False,False,,0.0,0.5173,
2026-07-24T03:41:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0037799846218416,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1271,0.1291
2026-07-24T03:41:48+00:00,O-USDT-SWAP,O,2.0,-0.0012704674324606,0.01,-0.01,False,False,False,,0.0,0.5179,
2026-07-24T03:52:15+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003863157153798,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1273,0.1296
2026-07-24T03:52:15+00:00,O-USDT-SWAP,O,2.0,-0.0012585885957105,0.01,-0.01,False,False,False,,0.0,0.5142,
2026-07-24T04:02:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039276484599257,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1271,0.1294
2026-07-24T04:02:41+00:00,O-USDT-SWAP,O,2.0,-0.0012123533226451,0.01,-0.01,False,False,False,,0.0,0.5112,
2026-07-24T04:13:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.00391124300385,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1273,0.1299
2026-07-24T04:13:09+00:00,O-USDT-SWAP,O,2.0,-0.0011201673649912,0.01,-0.01,False,False,False,,0.0,0.5145,
2026-07-24T04:23:37+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039658163175018,0.01,-0.01,False,False,True,0.0056988,19200.0,0.127,0.1292
2026-07-24T04:23:37+00:00,O-USDT-SWAP,O,2.0,-0.0009876796583036,0.01,-0.01,False,False,False,,0.0,0.519,
2026-07-24T04:34:04+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039307336400897,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1274,0.1296
2026-07-24T04:34:04+00:00,O-USDT-SWAP,O,2.0,-0.0009426509811608,0.01,-0.01,False,False,False,,0.0,0.5153,
2026-07-24T04:44:30+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039377644095906,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1271,0.13
2026-07-24T04:44:30+00:00,O-USDT-SWAP,O,2.0,-0.0008696321171859,0.01,-0.01,False,False,False,,0.0,0.514,
2026-07-24T04:54:57+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039441921982715,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1272,0.1296
2026-07-24T04:54:57+00:00,O-USDT-SWAP,O,2.0,-0.0008585361145918,0.01,-0.01,False,False,False,,0.0,0.5194,
2026-07-24T05:01:18+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003908811720096,0.01,-0.01,False,False,True,0.00567144,19200.0,0.127,0.129
2026-07-24T05:01:18+00:00,O-USDT-SWAP,O,2.0,-0.0008368465474257,0.01,-0.01,False,False,False,,0.0,0.5223,
2026-07-24T05:11:47+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003797360308191,0.01,-0.01,False,False,True,0.00567144,19200.0,0.127,0.129
2026-07-24T05:11:47+00:00,O-USDT-SWAP,O,2.0,-0.0007981716611469,0.01,-0.01,False,False,False,,0.0,0.5191,
2026-07-24T05:22:16+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0037973482760596,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1268,0.1289
2026-07-24T05:22:16+00:00,O-USDT-SWAP,O,2.0,-0.0008378269093568,0.01,-0.01,False,False,False,,0.0,0.5245,
2026-07-24T05:32:44+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0036429268000971,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1261,0.1277
2026-07-24T05:32:44+00:00,O-USDT-SWAP,O,2.0,-0.0008468802081563,0.01,-0.01,False,False,False,,0.0,0.5371,
2026-07-24T05:43:13+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0034133477195622,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1261,0.1276
2026-07-24T05:43:13+00:00,O-USDT-SWAP,O,2.0,-0.0007972194511501,0.01,-0.01,False,False,False,,0.0,0.5379,
2026-07-24T05:53:42+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0032118731811927,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1257,0.1277
2026-07-24T05:53:42+00:00,O-USDT-SWAP,O,2.0,-0.000860177064648,0.01,-0.01,False,False,False,,0.0,0.5454,
2026-07-24T06:04:11+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0030989614038445,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1259,0.1278
2026-07-24T06:04:11+00:00,O-USDT-SWAP,O,2.0,-0.0009424030557718,0.01,-0.01,False,False,False,,0.0,0.5382,
2026-07-24T06:14:39+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0029380169666538,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1263,0.1278
2026-07-24T06:14:39+00:00,O-USDT-SWAP,O,2.0,-0.0010889922682434,0.01,-0.01,False,False,False,,0.0,0.5346,
2026-07-24T06:25:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0028028406840303,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1264,0.1272
2026-07-24T06:25:09+00:00,O-USDT-SWAP,O,2.0,-0.0011951048867697,0.01,-0.01,False,False,False,,0.0,0.535,
2026-07-24T06:35:37+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0026482806430334,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1263,0.1276
2026-07-24T06:35:37+00:00,O-USDT-SWAP,O,2.0,-0.0012056680438948,0.01,-0.01,False,False,False,,0.0,0.5298,
2026-07-24T06:46:07+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0024875093148798,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1265,0.1274
2026-07-24T06:46:07+00:00,O-USDT-SWAP,O,2.0,-0.0012024895216085,0.01,-0.01,False,False,False,,0.0,0.5294,
2026-07-24T06:56:35+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023497131038509,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1262,0.1276
2026-07-24T06:56:35+00:00,O-USDT-SWAP,O,2.0,-0.0011974154904989,0.01,-0.01,False,False,False,,0.0,0.5233,
2026-07-24T07:07:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023301431561409,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1265,0.1281
2026-07-24T07:07:05+00:00,O-USDT-SWAP,O,2.0,-0.0011926815778898,0.01,-0.01,False,False,False,,0.0,0.5219,
2026-07-24T07:17:33+00:00,BARD-USDT-SWAP,BARD,2.0,-0.002288992798672,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1267,0.128
2026-07-24T07:17:33+00:00,O-USDT-SWAP,O,2.0,-0.0011474390522428,0.01,-0.01,False,False,False,,0.0,0.5258,
2026-07-24T07:28:01+00:00,BARD-USDT-SWAP,BARD,2.0,-0.002295354302098,0.01,-0.01,False,False,True,0.00567144,19200.0,0.127,0.1286
2026-07-24T07:28:01+00:00,O-USDT-SWAP,O,2.0,-0.0011275884782781,0.01,-0.01,False,False,False,,0.0,0.5288,
2026-07-24T07:38:31+00:00,BARD-USDT-SWAP,BARD,2.0,-0.002303356594472,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1268,0.1284
2026-07-24T07:38:31+00:00,O-USDT-SWAP,O,2.0,-0.0010680609586133,0.01,-0.01,False,False,False,,0.0,0.5257,
2026-07-24T07:49:00+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023839948596736,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1275,0.1297
2026-07-24T07:49:00+00:00,O-USDT-SWAP,O,2.0,-0.0010578348279994,0.01,-0.01,False,False,False,,0.0,0.5252,
2026-07-24T07:59:29+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0026576947569176,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1276,0.1292
2026-07-24T07:59:29+00:00,O-USDT-SWAP,O,2.0,-0.0010470564500565,0.01,-0.01,False,False,False,,0.0,0.5338,
2026-07-24T08:09:58+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0028412981851648,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1268,0.1288
2026-07-24T08:20:27+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0030118033304356,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1273,0.1297
2026-07-24T08:30:57+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0032335096612584,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1277,0.1301
2026-07-24T08:41:26+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0036814211067722,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1284,0.1313
2026-07-24T08:51:54+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039823160440458,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1278,0.1303
2026-07-24T09:02:23+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0040415346445955,0.01,-0.01,False,False,True,0.00567144,19200.0,0.128,0.1302
2026-07-24T09:12:51+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0039535101195445,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1274,0.1291
2026-07-24T09:23:20+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003783714295488,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1274,0.1289
2026-07-24T09:33:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0036162914372628,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1289,0.1311
2026-07-24T09:44:17+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0035619585185511,0.01,-0.01,False,False,True,0.00567144,19200.0,0.1288,0.1301
2026-07-24T10:05:38+00:00,BARD-USDT-SWAP,BARD,2.0,-0.003165847033539,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1289,0.1302
2026-07-24T10:16:10+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0030218580033121,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1279,0.1299
2026-07-24T10:26:42+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0028693132648127,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1281,0.1296
2026-07-24T10:37:15+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0027826980943302,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1277,0.1294
2026-07-24T10:47:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0026933610140022,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1274,0.1287
2026-07-24T10:58:20+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0026022101786093,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1281,0.1294
2026-07-24T11:08:53+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0025901581177156,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1279,0.1298
2026-07-24T11:19:24+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0025593089353111,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1277,0.1291
2026-07-24T11:29:55+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0024888083518168,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1276,0.129
2026-07-24T11:40:27+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0024161886959157,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1267,0.1282
2026-07-24T11:50:58+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023814692088458,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1268,0.1281
2026-07-24T12:01:30+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023667913593289,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1268,0.1279
2026-07-24T12:12:01+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0023020647451203,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1269,0.128
2026-07-24T12:12:01+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03787,
2026-07-24T12:22:33+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022508854571903,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1271,0.1284
2026-07-24T12:22:33+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03843,
2026-07-24T12:33:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022073519668139,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1271,0.1281
2026-07-24T12:33:05+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03826,
2026-07-24T12:43:36+00:00,BARD-USDT-SWAP,BARD,2.0,-0.002221771645116,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1273,0.1287
2026-07-24T12:43:36+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03732,
2026-07-24T12:54:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022366030529072,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1273,0.1286
2026-07-24T12:54:09+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03719,
2026-07-24T13:04:42+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022603053418624,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1271,0.1283
2026-07-24T13:04:42+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.0374,
2026-07-24T13:15:15+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022483208259758,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1267,0.1277
2026-07-24T13:15:15+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03707,
2026-07-24T13:25:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0022022959369771,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1271,0.1284
2026-07-24T13:25:48+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03699,
2026-07-24T13:36:20+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0021558601553763,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1268,0.1284
2026-07-24T13:36:20+00:00,ORDER-USDT-SWAP,ORDER,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.03656,
2026-07-24T13:46:54+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0020534271072263,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1274,0.1285
2026-07-24T13:57:27+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0019631606332268,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1269,0.1278
2026-07-24T14:07:59+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0018429650965086,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1276,0.1281
2026-07-24T14:18:37+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0017353426276749,0.01,-0.01,False,False,True,0.00564384,19200.0,0.127,0.1281
2026-07-24T14:29:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0016696235978475,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1274,0.1282
2026-07-24T14:39:40+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0016352482793581,0.01,-0.01,False,False,True,0.00564384,19200.0,0.1265,0.1275
2026-07-24T15:01:00+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015590930804726,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1268,0.1281
2026-07-24T15:11:31+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015322628865317,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1279,0.1293
2026-07-24T15:22:00+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015330113625737,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1281,0.129
2026-07-24T15:32:31+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015382988369896,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1282,0.1294
2026-07-24T15:43:03+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015626396446604,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1281,0.1294
2026-07-24T15:53:33+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0016408643650619,0.01,-0.01,False,False,True,0.00561648,19200.0,0.128,0.129
2026-07-24T16:04:04+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0016394354629889,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1279,0.1292
2026-07-24T16:14:34+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015946484206897,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1281,0.1289
2026-07-24T16:25:07+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015455085795418,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1279,0.1288
2026-07-24T16:35:39+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015322197647368,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1271,0.1281
2026-07-24T16:46:10+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0015106600753724,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1268,0.128
2026-07-24T16:56:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0014190620011545,0.01,-0.01,False,False,True,0.00561648,19200.0,0.1267,0.127
2026-07-24T17:07:11+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013575466623957,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1269,0.1277
2026-07-24T17:17:42+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013079331638797,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1274,0.1282
2026-07-24T17:28:13+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012757752662147,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1281,0.129
2026-07-24T17:38:44+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012572434977417,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1286,0.1297
2026-07-24T17:49:14+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012570088724608,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1284,0.1295
2026-07-24T17:59:45+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012253581501816,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1286,0.1297
2026-07-24T18:10:17+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012654230400344,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1288,0.1299
2026-07-24T18:20:47+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013109364537203,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1279,0.129
2026-07-24T18:31:18+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013447529063039,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1278,0.1288
2026-07-24T18:41:49+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013637172076199,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1282,0.1292
2026-07-24T18:52:19+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013562220899807,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1282,0.1292
2026-07-24T19:02:49+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013657052971311,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1285,0.1298
2026-07-24T19:13:19+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013647932699106,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1278,0.1288
2026-07-24T19:23:49+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0013287446028656,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1279,0.1284
2026-07-24T19:34:20+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012835960848,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1283,0.1292
2026-07-24T19:55:34+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012138498860648,0.01,-0.01,False,False,True,0.00575352,19200.0,0.1272,0.128
2026-07-24T20:06:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011424763724515,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1272,0.128
2026-07-24T20:16:35+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011014674769835,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1267,0.1276
2026-07-24T20:27:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010410955638455,0.01,-0.01,False,False,True,0.00572616,19200.0,0.127,0.1278
2026-07-24T20:37:35+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009948015735699,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1264,0.1271
2026-07-24T20:48:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009942462588452,0.01,-0.01,False,False,True,0.00572616,19200.0,0.126,0.1269
2026-07-24T20:58:36+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009798781927116,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1262,0.1271
2026-07-24T21:09:06+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009993117692651,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1258,0.1265
2026-07-24T21:19:36+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009839128675929,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1263,0.1271
2026-07-24T21:30:06+00:00,BARD-USDT-SWAP,BARD,2.0,-0.000957032543395,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1265,0.1272
2026-07-24T21:40:37+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009615114558351,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1262,0.1272
2026-07-24T21:51:08+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009424782153071,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1267,0.1275
2026-07-24T22:01:38+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009466784517923,0.01,-0.01,False,False,True,0.0056988,19200.0,0.126,0.127
2026-07-24T22:12:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009718736040608,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1261,0.1266
2026-07-24T22:22:39+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009844172728615,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1261,0.1271
2026-07-24T22:33:09+00:00,BARD-USDT-SWAP,BARD,2.0,-0.001010930908373,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1264,0.1274
2026-07-24T22:43:39+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010452682296786,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1268,0.1279
2026-07-24T22:54:10+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010932603748704,0.01,-0.01,False,False,True,0.0056988,19200.0,0.127,0.1281
2026-07-24T23:04:40+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011382736352429,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1264,0.1278
2026-07-24T23:15:11+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011752658465315,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1256,0.1265
2026-07-24T23:25:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.001154957920902,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1257,0.1266
